COMPANYID,COMPANYNAME,FYEAR,FQUARTER,EPS,fwd_return_30d,revenue_growth,operating_margin,pe_ratio,global_neg_frac,global_pos_frac,global_linear_score,LM_neg_frac,avg_confidence,strong_sentiment_frac,guidance_count,avg_specificity,near_future_frac,far_future_frac,transcript_text,REVENUE_pos,REVENUE_neg,REVENUE_neu,REVENUE_neg_frac,INDUSTRY_MOATS_DRIVERS_pos,INDUSTRY_MOATS_DRIVERS_neg,INDUSTRY_MOATS_DRIVERS_neu,INDUSTRY_MOATS_DRIVERS_neg_frac,EARNING_AND_COSTS_pos,EARNING_AND_COSTS_neg,EARNING_AND_COSTS_neu,EARNING_AND_COSTS_neg_frac,CAP_ALLOCATION_CASH_pos,CAP_ALLOCATION_CASH_neg,CAP_ALLOCATION_CASH_neu,CAP_ALLOCATION_CASH_neg_frac,EXOGENOUS_pos,EXOGENOUS_neg,EXOGENOUS_neu,EXOGENOUS_neg_frac,MANAGEMENT_CULTURE_SUSTAINABILITY_pos,MANAGEMENT_CULTURE_SUSTAINABILITY_neg,MANAGEMENT_CULTURE_SUSTAINABILITY_neu,MANAGEMENT_CULTURE_SUSTAINABILITY_neg_frac,OTHER_CRITERIA_pos,OTHER_CRITERIA_neg,OTHER_CRITERIA_neu,OTHER_CRITERIA_neg_frac,eps_surprise_pct
16,Company_016,2021,2,7.5795,0.016264,-0.019,0.1612,29.51,0.273,0.412,0.139,0.2887,4.38,0.2942,3,2.77,0.566,0.2465,Company_016 Q2 2021: Revenue grew -1.9% with margins at 16.1%. Management expects continued improvement ahead.,3,0,3,0.0906,2,2,5,0.2777,4,2,8,0.1633,4,2,7,0.1545,3,3,3,0.3523,3,1,3,0.2452,1,0,4,0.1354,0.03212612969193219
16,Company_016,2021,3,7.823,0.021739,0.0506,0.1524,26.63,0.2678,0.3922,0.1244,0.4626,2.5,0.1196,0,0.0,0.4894,0.2366,Company_016 Q3 2021: Revenue grew 5.1% with margins at 15.2%. Management expects continued improvement ahead.,5,3,6,0.2636,2,1,2,0.218,3,3,2,0.4509,0,0,3,0.1273,4,2,6,0.2323,5,6,3,0.4475,1,0,2,0.0335,-0.036980697941966095
16,Company_016,2021,4,7.5337,0.035051,0.0416,0.1112,25.04,0.4707,0.3854,-0.0853,0.5499,4.25,0.4991,2,1.72,0.3468,0.2288,Company_016 Q4 2021: Revenue grew 4.2% with margins at 11.1%. Management expects continued challenges ahead.,3,6,2,0.5486,2,2,2,0.4285,3,4,3,0.4622,3,5,4,0.4628,2,5,3,0.514,4,7,3,0.5531,7,6,1,0.4442,-0.059943985027277435
16,Company_016,2022,1,7.0821,-0.011257,0.0478,0.1176,10.32,0.3662,0.0592,-0.3069,0.3215,2.89,0.1109,1,2.74,0.4595,0.2376,Company_016 Q1 2022: Revenue grew 4.8% with margins at 11.8%. Management expects continued challenges ahead.,0,5,6,0.4879,0,2,10,0.2219,0,1,2,0.488,0,2,5,0.3058,0,3,8,0.3198,0,2,7,0.2797,0,4,10,0.3028,0.029383939791869637
16,Company_016,2022,2,7.2902,-0.009547,0.0838,0.1336,36.42,0.5228,0.4772,-0.0457,0.8362,2.61,0.3297,5,2.98,0.6453,0.0898,Company_016 Q2 2022: Revenue grew 8.4% with margins at 13.4%. Management expects continued challenges ahead.,3,2,1,0.3556,6,7,1,0.5229,4,5,1,0.5446,5,5,0,0.6099,4,4,0,0.6959,1,1,2,0.4676,4,4,3,0.3919,-0.0027708430495733995
16,Company_016,2022,3,7.27,0.026303,-0.014,0.1345,13.82,0.5922,0.0832,-0.5089,0.7885,3.11,0.1977,7,2.86,0.3719,0.1368,Company_016 Q3 2022: Revenue grew -1.4% with margins at 13.5%. Management expects continued challenges ahead.,0,2,2,0.6358,0,2,3,0.533,1,6,2,0.7355,0,1,1,0.5055,0,2,4,0.4518,3,4,3,0.456,0,4,3,0.6142,-0.012379642365887188
16,Company_016,2022,4,7.18,-0.0283,0.0246,0.1988,26.01,0.6108,0.3468,-0.264,0.7123,2.62,0.4268,5,2.26,0.4944,0.1555,Company_016 Q4 2022: Revenue grew 2.5% with margins at 19.9%. Management expects continued challenges ahead.,1,4,4,0.5335,1,4,2,0.6373,0,1,1,0.6951,2,5,1,0.7074,3,6,0,0.7456,5,10,0,0.7812,2,7,2,0.6422,0.08689415041782729
16,Company_016,2023,1,7.8039,-0.021321,-0.0473,0.2208,17.25,0.3098,0.3636,0.0538,0.4238,2.35,0.1627,6,1.52,0.399,0.076,Company_016 Q1 2023: Revenue grew -4.7% with margins at 22.1%. Management expects continued improvement ahead.,1,1,3,0.2965,4,4,3,0.4283,4,2,8,0.1621,1,1,7,0.1575,2,1,4,0.2628,2,1,4,0.2695,3,2,1,0.3533,-0.024295544535424537
16,Company_016,2023,2,7.6143,-0.004541,0.0445,0.1567,22.66,0.5143,0.4466,-0.0677,0.5297,3.88,0.4171,7,3.92,0.4185,0.2068,Company_016 Q2 2023: Revenue grew 4.5% with margins at 15.7%. Management expects continued challenges ahead.,1,1,0,0.5462,0,1,1,0.6376,4,5,1,0.5322,2,2,2,0.4985,3,4,1,0.528,3,4,3,0.4913,3,4,3,0.4775,0.07072219376699093
16,Company_016,2023,3,8.1528,-0.000597,0.0365,0.1629,30.07,0.5548,0.393,-0.1618,0.6704,3.72,0.3819,7,1.75,0.582,0.1012,Company_016 Q3 2023: Revenue grew 3.6% with margins at 16.3%. Management expects continued challenges ahead.,4,8,2,0.5998,1,0,1,0.4327,4,6,1,0.5916,3,5,4,0.4252,5,6,1,0.5263,1,2,2,0.5743,0,1,1,0.5472,0.1624717888332843
16,Company_016,2023,4,9.4774,0.016046,0.0457,0.0531,21.52,0.0846,0.4695,0.3848,0.1176,2.43,0.2433,0,0.0,0.5769,0.1766,Company_016 Q4 2023: Revenue grew 4.6% with margins at 5.3%. Management expects continued improvement ahead.,4,0,4,0.0356,5,0,3,0.0451,0,0,4,0.0212,4,1,4,0.1326,6,2,5,0.2009,1,0,2,0.0978,2,0,2,0.075,0.008282862388418766
16,Company_016,2024,1,9.5559,0.006226,0.0355,0.1346,14.54,0.2294,0.2865,0.0571,0.443,2.6,0.1906,4,2.91,0.5101,0.231,Company_016 Q1 2024: Revenue grew 3.6% with margins at 13.5%. Management expects continued improvement ahead.,0,0,3,0.2507,0,0,2,0.184,0,0,2,0.1664,4,3,4,0.3003,0,1,2,0.4188,2,1,4,0.1486,0,0,3,0.211,-0.0115530719241516
16,Company_016,2024,2,9.4455,0.024024,0.0382,0.0935,13.96,0.398,0.3842,-0.0139,0.5163,2.91,0.1516,6,3.48,0.3368,0.0639,Company_016 Q2 2024: Revenue grew 3.8% with margins at 9.4%. Management expects continued challenges ahead.,0,0,2,0.358,1,2,4,0.3581,1,0,2,0.275,2,4,1,0.6314,1,1,3,0.2922,1,2,2,0.5448,5,1,5,0.1805,0.062294214176062686
16,Company_016,2024,3,10.0339,0.021324,0.067,0.1633,34.77,0.1342,0.7143,0.5801,0.0,4.04,0.358,0,0.0,0.5942,0.2439,Company_016 Q3 2024: Revenue grew 6.7% with margins at 16.3%. Management expects continued improvement ahead.,4,0,1,0.1724,8,2,3,0.2201,4,1,1,0.19,6,1,1,0.2343,11,1,2,0.0818,4,0,1,0.1801,2,0,2,0.0,0.027118069743569305
16,Company_016,2024,4,10.306,-0.01837,0.0722,0.2525,12.27,0.5475,0.4296,-0.1179,0.6845,2.72,0.2972,1,2.45,0.6078,0.2267,Company_016 Q4 2024: Revenue grew 7.2% with margins at 25.3%. Management expects continued challenges ahead.,1,1,0,0.5518,2,2,3,0.4215,4,6,2,0.5364,5,6,2,0.4651,4,6,3,0.5019,2,4,0,0.7165,5,4,1,0.4592,
17,Company_017,2019,1,3.9943,0.024804,0.0748,0.1925,39.01,0.316,0.4974,0.1814,0.2957,3.93,0.1973,4,3.98,0.6265,0.263,Company_017 Q1 2019: Revenue grew 7.5% with margins at 19.3%. Management expects continued improvement ahead.,2,0,1,0.2707,1,1,2,0.4407,5,2,4,0.205,3,2,6,0.205,0,1,1,0.6263,2,2,4,0.3056,3,1,1,0.3261,0.018175900658438385
17,Company_017,2019,2,4.0669,-0.019627,0.0333,0.1996,29.67,0.3805,0.3458,-0.0347,0.4516,4.37,0.3554,7,2.63,0.5994,0.2756,Company_017 Q2 2019: Revenue grew 3.3% with margins at 20.0%. Management expects continued challenges ahead.,1,1,2,0.3942,2,4,0,0.6721,0,0,2,0.3854,1,1,3,0.3114,3,3,4,0.384,3,5,5,0.4277,1,1,2,0.2724,0.04775135852860888
17,Company_017,2019,3,4.2611,0.0187,0.1179,0.1686,9.92,0.3448,0.3233,-0.0215,0.3261,3.22,0.4096,4,2.97,0.3918,0.2113,Company_017 Q3 2019: Revenue grew 11.8% with margins at 16.9%. Management expects continued challenges ahead.,1,1,2,0.3146,1,0,2,0.3102,3,5,5,0.4445,1,0,5,0.0127,5,3,5,0.252,1,2,4,0.3428,4,7,2,0.6079,-0.1412780737368285
17,Company_017,2019,4,3.6591,-0.03775,0.1193,0.0939,16.42,0.3147,0.2064,-0.1083,0.4416,3.07,0.2547,7,3.85,0.5129,0.2631,Company_017 Q4 2019: Revenue grew 11.9% with margins at 9.4%. Management expects continued challenges ahead.,0,1,2,0.4041,2,3,7,0.3053,1,0,4,0.0974,0,3,5,0.3976,1,3,2,0.5173,2,3,6,0.326,0,1,2,0.3751,0.04424585280533469
17,Company_017,2020,1,3.821,0.014783,0.0721,0.0866,11.28,0.3523,0.4504,0.0982,0.3189,2.76,0.4442,0,0.0,0.4087,0.242,Company_017 Q1 2020: Revenue grew 7.2% with margins at 8.7%. Management expects continued improvement ahead.,5,4,5,0.3148,3,2,3,0.3285,0,0,2,0.4936,3,3,4,0.3427,2,1,2,0.2709,3,3,2,0.4215,6,2,1,0.2746,-0.05618947919392832
17,Company_017,2020,2,3.6063,-0.041517,0.0606,0.1786,30.21,0.4265,0.4367,0.0102,0.5352,3.51,0.1738,6,3.66,0.4255,0.1113,Company_017 Q2 2020: Revenue grew 6.1% with margins at 17.9%. Management expects continued improvement ahead.,4,7,1,0.6562,2,2,1,0.5803,1,2,1,0.5327,4,6,3,0.4913,2,2,5,0.2814,2,3,4,0.3651,2,2,3,0.335,0.3132018966808086
17,Company_017,2020,3,4.7358,0.009732,0.0834,0.2511,20.49,0.3356,0.6644,0.3288,0.2198,3.25,0.4503,3,3.07,0.3325,0.2701,Company_017 Q3 2020: Revenue grew 8.3% with margins at 25.1%. Management expects continued improvement ahead.,5,1,0,0.2257,3,2,2,0.3579,8,5,1,0.4094,3,1,1,0.3845,11,1,1,0.0931,9,4,0,0.3786,5,3,3,0.3279,0.019532074834241176
17,Company_017,2020,4,4.8283,-0.041476,0.0965,0.0919,39.82,0.2552,0.3444,0.0892,0.1563,2.03,0.3164,5,2.38,0.5674,0.1471,Company_017 Q4 2020: Revenue grew 9.7% with margins at 9.2%. Management expects continued improvement ahead.,3,3,5,0.2823,2,1,5,0.2447,1,1,3,0.2881,1,0,3,0.2448,4,3,6,0.3014,2,1,6,0.1454,2,2,4,0.3108,0.041898804962409164
17,Company_017,2021,1,5.0306,-0.0225,0.0556,0.1795,15.93,0.5224,0.4776,-0.0447,0.3347,4.14,0.4682,5,2.88,0.3422,0.2979,Company_017 Q1 2021: Revenue grew 5.6% with margins at 18.0%. Management expects continued challenges ahead.,4,6,0,0.7474,3,7,1,0.6368,2,5,2,0.6582,6,6,0,0.5475,1,1,1,0.531,3,4,1,0.5701,3,4,1,0.6217,0.3813064048026082
17,Company_017,2021,2,6.9488,0.002007,0.0941,0.2003,31.55,0.248,0.752,0.5041,0.3576,4.34,0.4839,2,3.89,0.6518,0.195,Company_017 Q2 2021: Revenue grew 9.4% with margins at 20.0%. Management expects continued improvement ahead.,12,6,0,0.4286,7,1,0,0.2149,5,2,0,0.3214,2,0,2,0.1309,9,5,0,0.3803,3,0,3,0.0382,5,1,2,0.2393,0.0491883490674649
17,Company_017,2021,3,7.2906,0.006446,0.0729,0.2006,15.01,0.3744,0.6256,0.2512,0.4542,3.25,0.4298,3,2.27,0.4115,0.1484,Company_017 Q3 2021: Revenue grew 7.3% with margins at 20.1%. Management expects continued improvement ahead.,2,0,3,0.162,3,1,1,0.2669,6,4,0,0.4528,6,5,1,0.4194,4,1,1,0.1984,4,3,2,0.3376,1,1,2,0.3646,0.12715002880421347
17,Company_017,2021,4,8.2176,0.041861,0.0482,0.1161,27.0,0.1841,0.5472,0.3631,0.2469,2.17,0.3858,7,3.37,0.3785,0.1671,Company_017 Q4 2021: Revenue grew 4.8% with margins at 11.6%. Management expects continued improvement ahead.,1,0,2,0.3291,2,1,2,0.3218,5,3,4,0.2724,1,1,1,0.3604,0,0,2,0.2068,2,0,4,0.1165,8,3,3,0.2575,0.12071651090342692
17,Company_017,2022,1,9.2096,0.006007,0.0792,0.13,14.52,0.4187,0.5813,0.1625,0.3321,2.7,0.3258,7,1.73,0.6163,0.0689,Company_017 Q1 2022: Revenue grew 7.9% with margins at 13.0%. Management expects continued improvement ahead.,4,2,1,0.3697,5,3,3,0.3319,3,1,0,0.3341,7,3,3,0.2537,2,2,0,0.504,7,4,0,0.3857,3,1,1,0.3687,0.04163047255038221
17,Company_017,2022,2,9.593,0.024527,0.1098,0.3034,16.5,0.2366,0.2396,0.0029,0.4195,4.34,0.2832,5,2.12,0.5142,0.1955,Company_017 Q2 2022: Revenue grew 11.0% with margins at 30.3%. Management expects continued improvement ahead.,0,0,3,0.214,1,1,5,0.1462,2,0,6,0.0561,1,0,4,0.0711,1,1,3,0.2918,2,1,6,0.1993,3,3,2,0.4095,0.03582820806838321
17,Company_017,2022,3,9.9367,-0.022839,0.0801,0.2161,21.81,0.3817,0.489,0.1073,0.5393,2.83,0.2645,4,2.13,0.6553,0.2389,Company_017 Q3 2022: Revenue grew 8.0% with margins at 21.6%. Management expects continued improvement ahead.,3,1,1,0.2763,0,0,2,0.2386,4,4,0,0.6132,3,4,3,0.4442,2,3,1,0.5677,2,1,1,0.3448,1,1,1,0.4383,0.02443467147040776
17,Company_017,2022,4,10.1795,0.083886,0.0468,0.1337,35.6,0.5423,0.4444,-0.0979,0.4009,2.49,0.4683,5,1.96,0.3877,0.1145,Company_017 Q4 2022: Revenue grew 4.7% with margins at 13.4%. Management expects continued challenges ahead.,4,6,0,0.6255,2,3,1,0.6406,2,3,0,0.6299,4,10,0,0.8524,1,1,0,0.6991,4,8,1,0.6569,2,5,0,0.7988,-0.027967974851417145
17,Company_017,2023,1,9.8948,0.048446,0.0759,0.1792,10.11,0.515,0.3859,-0.1291,0.4959,3.17,0.365,2,2.74,0.6481,0.244,Company_017 Q1 2023: Revenue grew 7.6% with margins at 17.9%. Management expects continued challenges ahead.,6,6,0,0.5189,3,5,1,0.5904,3,4,2,0.4856,1,2,2,0.4022,3,2,5,0.2867,3,8,1,0.6838,5,6,1,0.5341,-0.014795650240530365
17,Company_017,2023,2,9.7484,0.034774,0.0851,0.1991,35.76,0.3209,0.4613,0.1404,0.2986,3.19,0.4711,5,1.75,0.623,0.0838,Company_017 Q2 2023: Revenue grew 8.5% with margins at 19.9%. Management expects continued improvement ahead.,0,0,2,0.2348,2,1,3,0.1684,4,2,5,0.2384,5,2,3,0.2973,3,3,2,0.4265,1,0,2,0.3289,2,1,3,0.2291,-0.04609987279963899
17,Company_017,2023,3,9.299,0.019965,0.0839,0.1834,31.76,0.4449,0.2136,-0.2313,0.49,3.25,0.4591,1,1.57,0.6083,0.0776,Company_017 Q3 2023: Revenue grew 8.4% with margins at 18.3%. Management expects continued challenges ahead.,1,3,10,0.218,1,5,5,0.4845,0,4,3,0.6181,0,0,2,0.3702,2,7,5,0.5023,1,3,7,0.3495,0,0,2,0.4465,0.008022367996558795
17,Company_017,2023,4,9.3736,0.037888,0.1081,0.1342,20.38,0.2642,0.3038,0.0396,0.2151,2.87,0.4993,3,3.37,0.4221,0.2879,Company_017 Q4 2023: Revenue grew 10.8% with margins at 13.4%. Management expects continued improvement ahead.,1,1,1,0.4301,2,3,5,0.3433,0,0,2,0.2439,0,0,6,0.1162,2,0,7,0.0698,3,1,10,0.0717,3,5,6,0.3841,-0.03345566271229829
17,Company_017,2024,1,9.06,0.029856,0.072,0.1214,27.69,0.3811,0.1237,-0.2574,0.3762,4.49,0.1711,0,0.0,0.3354,0.277,Company_017 Q1 2024: Revenue grew 7.2% with margins at 12.1%. Management expects continued challenges ahead.,0,5,8,0.4333,0,2,6,0.2924,0,0,2,0.4264,1,5,7,0.4192,0,3,11,0.2845,1,3,5,0.41,0,2,3,0.5943,0.017626931567328814
17,Company_017,2024,2,9.2197,0.017399,0.0755,0.1725,12.86,0.367,0.4063,0.0393,0.3151,2.82,0.333,4,3.39,0.5565,0.2809,Company_017 Q2 2024: Revenue grew 7.5% with margins at 17.2%. Management expects continued improvement ahead.,2,1,2,0.2973,6,4,3,0.3793,2,1,1,0.3156,3,2,3,0.3199,1,0,4,0.1104,1,0,1,0.4508,5,3,3,0.3261,0.0929097476056705
17,Company_017,2024,3,10.0763,0.029853,0.1039,0.2336,30.28,0.4296,0.5704,0.1408,0.4198,4.23,0.3865,0,0.0,0.4377,0.2121,Company_017 Q3 2024: Revenue grew 10.4% with margins at 23.4%. Management expects continued improvement ahead.,3,2,0,0.5262,3,2,2,0.3414,4,3,0,0.5113,4,5,1,0.5601,2,1,0,0.4856,7,3,1,0.3003,5,7,2,0.5148,-0.003473497216240102
17,Company_017,2024,4,10.0413,-0.025422,0.1212,0.1711,31.88,0.3146,0.3317,0.0171,0.281,2.13,0.457,1,3.95,0.308,0.1866,Company_017 Q4 2024: Revenue grew 12.1% with margins at 17.1%. Management expects continued improvement ahead.,1,2,3,0.3757,1,3,6,0.3328,4,4,2,0.4741,2,1,3,0.1703,1,2,8,0.196,1,1,2,0.3787,3,3,6,0.2809,
18,Company_018,2019,1,7.4174,0.031619,0.0655,0.1761,37.66,0.3394,0.5297,0.1903,0.3189,3.0,0.2276,3,2.7,0.5695,0.193,Company_018 Q1 2019: Revenue grew 6.5% with margins at 17.6%. Management expects continued improvement ahead.,4,4,2,0.4519,3,1,4,0.1462,5,2,1,0.2589,3,2,1,0.3339,5,2,2,0.3035,1,0,1,0.3463,5,3,3,0.3625,0.02626257179065439
18,Company_018,2019,2,7.6122,-0.001736,0.0275,0.1926,33.87,0.2085,0.4987,0.2902,0.0696,4.3,0.271,5,2.5,0.6142,0.172,Company_018 Q2 2019: Revenue grew 2.8% with margins at 19.3%. Management expects continued improvement ahead.,4,1,4,0.1419,4,0,6,0.091,1,1,1,0.4102,4,0,6,0.0214,5,2,3,0.2587,6,2,4,0.2302,1,0,1,0.2567,0.016539239641627988
18,Company_018,2019,3,7.7381,-0.005452,0.0207,0.1822,22.74,0.5684,0.3992,-0.1691,0.5909,2.1,0.4521,4,3.31,0.4781,0.0651,Company_018 Q3 2019: Revenue grew 2.1% with margins at 18.2%. Management expects continued challenges ahead.,5,4,2,0.4476,3,3,1,0.4772,0,1,1,0.6772,3,5,1,0.576,1,2,2,0.5394,1,1,1,0.4686,7,8,0,0.622,0.0802781044442433
18,Company_018,2019,4,8.3593,-0.028613,0.0206,0.1558,28.89,0.3174,0.6826,0.3652,0.3974,3.32,0.1737,2,3.34,0.5186,0.2884,Company_018 Q4 2019: Revenue grew 2.1% with margins at 15.6%. Management expects continued improvement ahead.,3,2,2,0.3545,7,2,2,0.2631,1,1,1,0.3397,9,4,0,0.3178,8,6,0,0.5096,8,4,0,0.4493,1,0,1,0.2637,-0.0717763449092627
18,Company_018,2020,1,7.7593,-0.012048,0.0504,0.2205,15.41,0.4262,0.2072,-0.219,0.5202,3.4,0.4147,5,2.23,0.6113,0.2735,Company_018 Q1 2020: Revenue grew 5.0% with margins at 22.1%. Management expects continued challenges ahead.,3,5,3,0.5224,0,1,2,0.3726,0,5,5,0.5561,1,1,3,0.3315,0,2,7,0.2554,1,5,8,0.3654,0,1,3,0.4314,-0.02931965512352919
18,Company_018,2020,2,7.5318,0.039887,0.0057,0.1857,8.72,0.6133,0.3039,-0.3094,0.7606,4.02,0.2965,4,3.42,0.6755,0.1568,Company_018 Q2 2020: Revenue grew 0.6% with margins at 18.6%. Management expects continued challenges ahead.,1,1,3,0.3908,0,2,2,0.7322,1,3,3,0.4769,2,4,2,0.5922,4,4,1,0.4956,3,9,1,0.6989,1,6,3,0.6043,0.0037441249103799894
18,Company_018,2020,3,7.56,-0.009579,0.0303,0.1012,17.24,0.505,0.2674,-0.2376,0.3746,2.52,0.2586,0,0.0,0.3051,0.2022,Company_018 Q3 2020: Revenue grew 3.0% with margins at 10.1%. Management expects continued challenges ahead.,4,5,4,0.4464,2,5,3,0.5701,0,2,3,0.4164,2,4,2,0.594,1,2,1,0.6056,3,6,4,0.5361,2,9,2,0.7106,-0.11870370370370362
18,Company_018,2020,4,6.6626,-0.00027,0.0789,0.1377,33.78,0.2568,0.2462,-0.0107,0.4464,3.83,0.2853,3,3.3,0.4348,0.2062,Company_018 Q4 2020: Revenue grew 7.9% with margins at 13.8%. Management expects continued challenges ahead.,3,2,7,0.2363,2,0,9,0.0831,2,1,6,0.1463,3,1,6,0.1971,2,2,4,0.361,1,2,7,0.2553,0,2,6,0.3493,-0.08628763545762921
18,Company_018,2021,1,6.0877,0.009201,-0.0232,0.1874,30.95,0.1399,0.391,0.2511,0.1109,3.12,0.4494,6,2.86,0.3129,0.2047,Company_018 Q1 2021: Revenue grew -2.3% with margins at 18.7%. Management expects continued improvement ahead.,5,1,7,0.0986,2,0,3,0.1146,6,1,7,0.1094,5,3,2,0.3738,5,1,7,0.0917,0,0,2,0.0939,1,0,2,0.0671,-0.0029896348374591746
18,Company_018,2021,2,6.0695,-0.029798,-0.0133,0.1481,11.82,0.2657,0.2499,-0.0159,0.1625,3.02,0.1114,5,3.85,0.343,0.2875,Company_018 Q2 2021: Revenue grew -1.3% with margins at 14.8%. Management expects continued challenges ahead.,1,3,6,0.327,2,3,4,0.3594,3,2,7,0.2243,1,2,6,0.3327,1,1,5,0.1853,2,4,3,0.4626,2,0,7,0.1013,0.1582832193755664
18,Company_018,2021,3,7.0302,0.012861,0.0214,0.1113,21.7,0.3418,0.6582,0.3164,0.2086,3.01,0.3851,3,3.26,0.5716,0.203,Company_018 Q3 2021: Revenue grew 2.1% with margins at 11.1%. Management expects continued improvement ahead.,3,1,1,0.3506,6,5,0,0.4753,7,2,1,0.2429,5,3,0,0.4562,5,4,0,0.5203,5,1,3,0.2183,1,0,2,0.2915,0.01992830929418798
18,Company_018,2021,4,7.1703,-0.047958,-0.0044,0.1664,19.88,0.3168,0.1849,-0.1319,0.2043,2.24,0.1906,6,3.78,0.4388,0.0755,Company_018 Q4 2021: Revenue grew -0.4% with margins at 16.6%. Management expects continued challenges ahead.,2,3,7,0.2785,0,2,8,0.2361,1,0,4,0.1627,2,3,3,0.4131,1,2,6,0.3052,2,1,4,0.2561,1,2,3,0.4209,0.05936990084096899
18,Company_018,2022,1,7.596,-0.009455,0.0063,0.2077,13.7,0.3529,0.5045,0.1516,0.426,3.75,0.1109,6,1.85,0.6284,0.2715,Company_018 Q1 2022: Revenue grew 0.6% with margins at 20.8%. Management expects continued improvement ahead.,3,3,2,0.3812,5,6,2,0.5147,4,5,2,0.4599,1,1,1,0.407,5,2,5,0.2127,5,2,2,0.2497,1,1,2,0.4404,0.009215376513954751
18,Company_018,2022,2,7.666,-0.001139,0.0522,0.1913,19.12,0.3069,0.4205,0.1136,0.2933,3.21,0.4009,2,2.94,0.6736,0.1308,Company_018 Q2 2022: Revenue grew 5.2% with margins at 19.1%. Management expects continued improvement ahead.,2,1,4,0.2505,0,0,2,0.4503,2,2,2,0.4557,4,4,1,0.4446,3,4,7,0.3562,2,1,2,0.3475,1,1,4,0.2885,0.07606313592486302
18,Company_018,2022,3,8.2491,-0.02982,0.0393,0.1247,21.41,0.5428,0.4572,-0.0857,0.4193,3.71,0.2414,4,2.06,0.3133,0.1757,Company_018 Q3 2022: Revenue grew 3.9% with margins at 12.5%. Management expects continued challenges ahead.,5,5,1,0.4887,2,1,0,0.5117,2,2,2,0.467,1,2,1,0.5893,0,1,1,0.547,6,6,1,0.4648,3,3,1,0.4819,0.016801832927228456
18,Company_018,2022,4,8.3877,-0.012513,0.0244,0.1121,37.86,0.2671,0.2842,0.0171,0.2639,3.89,0.4159,0,0.0,0.5338,0.1321,Company_018 Q4 2022: Revenue grew 2.4% with margins at 11.2%. Management expects continued improvement ahead.,0,0,2,0.3324,2,2,2,0.4004,1,0,2,0.2672,3,3,3,0.3563,2,3,6,0.2995,0,0,3,0.2346,2,2,10,0.1795,-0.08310979171882646
18,Company_018,2023,1,7.6906,-0.028487,0.0519,0.1659,15.6,0.3883,0.2734,-0.1148,0.2813,3.7,0.2966,5,1.63,0.3692,0.0849,Company_018 Q1 2023: Revenue grew 5.2% with margins at 16.6%. Management expects continued challenges ahead.,1,1,2,0.3467,1,4,9,0.3448,4,4,4,0.3479,1,1,3,0.3852,2,3,5,0.3465,0,1,2,0.4981,2,2,2,0.371,0.058929082256260985
18,Company_018,2023,2,8.1438,0.004518,-0.0096,0.1808,15.07,0.2513,0.3143,0.063,0.2878,3.79,0.3087,7,3.02,0.4574,0.2912,Company_018 Q2 2023: Revenue grew -1.0% with margins at 18.1%. Management expects continued improvement ahead.,3,5,5,0.4185,4,2,7,0.1877,2,0,5,0.0399,2,0,6,0.0884,1,1,4,0.3266,0,0,2,0.2976,0,0,2,0.2901,0.10364940199906666
18,Company_018,2023,3,8.9879,0.046617,0.0445,0.2152,28.88,0.3529,0.38,0.0271,0.3389,2.41,0.2023,7,2.65,0.3841,0.2664,Company_018 Q3 2023: Revenue grew 4.4% with margins at 21.5%. Management expects continued improvement ahead.,1,1,2,0.4503,1,2,3,0.4272,2,1,4,0.2814,1,1,2,0.4388,3,3,8,0.2469,2,1,7,0.1231,4,6,1,0.5459,0.011159447701910427
18,Company_018,2023,4,9.0882,-0.008682,0.0768,0.1262,20.03,0.2751,0.0752,-0.1999,0.3367,4.1,0.4862,1,1.63,0.5754,0.0685,Company_018 Q4 2023: Revenue grew 7.7% with margins at 12.6%. Management expects continued challenges ahead.,1,4,8,0.3632,0,2,4,0.4035,2,3,7,0.2966,0,1,7,0.1385,1,2,4,0.3606,1,3,5,0.354,1,3,10,0.2467,-0.10326577320041386
18,Company_018,2024,1,8.1497,0.034611,0.0561,0.1197,35.29,0.4235,0.4114,-0.0121,0.4229,3.61,0.1179,7,2.92,0.3674,0.2159,Company_018 Q1 2024: Revenue grew 5.6% with margins at 12.0%. Management expects continued challenges ahead.,2,2,3,0.3681,1,2,2,0.5094,2,1,3,0.2649,7,6,1,0.449,7,6,0,0.505,2,4,3,0.4922,5,2,5,0.2257,0.035117857099034436
18,Company_018,2024,2,8.4359,0.003589,0.0144,0.1439,29.95,0.3153,0.5091,0.1938,0.2771,2.77,0.1594,0,0.0,0.345,0.163,Company_018 Q2 2024: Revenue grew 1.4% with margins at 14.4%. Management expects continued improvement ahead.,2,1,1,0.4055,3,3,2,0.4938,5,3,2,0.3658,1,1,3,0.3107,4,1,0,0.3907,7,4,0,0.3936,2,1,1,0.3454,0.03325074977180858
18,Company_018,2024,3,8.7164,0.053024,0.0355,0.1653,22.07,0.3463,0.4807,0.1343,0.4656,3.62,0.1201,4,2.17,0.387,0.2559,Company_018 Q3 2024: Revenue grew 3.5% with margins at 16.5%. Management expects continued improvement ahead.,4,3,3,0.3645,1,1,1,0.3589,1,1,1,0.3513,6,4,2,0.3664,6,4,4,0.2875,2,1,2,0.2693,6,5,0,0.507,-0.04636088293332106
